PO_ID     ,PARTNER_GUID_NODE_KEY            ,CURRENCY_CODE,GROSS_AMOUNT        ,NET_AMOUNT          ,TAX_AMOUNT          ,LIFECYCLE_STATUS,OVERALL_STATUS
300001286,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,3227.24,2711.97,515.27,N               ,P             
300001287,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,8542.94,7178.94,1364,N               ,P             
300001288,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,3485.98,2929.4,556.58,N               ,P             
300001289,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,6127.29,5148.98,978.31,N               ,P             
300001290,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,13274.68,11155.2,2119.48,N               ,P             
300001291,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,1933.73,1624.98,308.75,N               ,P             
300001292,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,2153.9,1810,343.9,N               ,P             
300001293,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,5622.75,4725,897.75,N               ,P             
300001294,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,20476.33,17207,3269.33,N               ,P             
300001295,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,90278.16,75864,14414.16,N               ,P             
300001296,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,12848.43,10797,2051.43,N               ,P             
300001297,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,1067.43,897,170.43,N               ,P             
300001298,74867AD200E41EDBA5D8B06885AEE052  ,EUR          ,5257.42,4418,839.42,N               ,P             
300001299,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,16756.39,14081,2675.39,N               ,P             
300001300,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,7349.35,6175.92,1173.43,N               ,P             
300001301,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,11252.64,9456,1796.64,N               ,P             
300001302,74867AD200E41EDBA5D8B06885B02052  ,EUR          ,3140.41,2639,501.41,N               ,P             
300001303,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,6251.07,5253,998.07,N               ,P             
300001304,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,3944.82,3314.97,629.85,N               ,P             
300001305,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,125635.44,105576,20059.44,N               ,P             
300001306,74867AD200E41EDBA5D8B06885B00052  ,EUR          ,974.61,819,155.61,N               ,P             
300001307,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,3669.96,3084,585.96,N               ,P             
300001308,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,7677.85,6451.97,1225.88,N               ,P             
300001309,74867AD200E41EDBA5D8B06885AB2052  ,EUR          ,3453.38,2902,551.38,N               ,P             
300001310,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,12644.94,10626,2018.94,N               ,P             
300001311,74867AD200E41EDBA5D8B06885AC0052  ,EUR          ,4598.16,3864,734.16,N               ,P             
300001312,74867AD200E41EDBA5D8B06885AF4052  ,EUR          ,722.23,606.91,115.32,N               ,P             
300001313,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,2354.54,1978.6,375.94,N               ,P             
300001314,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,10281.6,8640,1641.6,N               ,P             
300001315,74867AD200E41EDBA5D8B06885AE4052  ,EUR          ,213043.32,179028,34015.32,N               ,P             
300001316,74867AD200E41EDBA5D8B06885AF8052  ,EUR          ,222.41,186.9,35.51,N               ,P             
300001317,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,808.84,679.7,129.14,N               ,P             
300001318,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,4137.63,3477,660.63,N               ,P             
300001319,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,1995.63,1677,318.63,N               ,P             
300001320,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,11320.47,9513,1807.47,N               ,P             
300001321,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,12848.43,10797,2051.43,N               ,P             
300001322,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,514.08,432,82.08,N               ,P             
300001323,74867AD200E41EDBA5D8B06885ACE052  ,EUR          ,3260.6,2740,520.6,N               ,P             
300001324,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,6117.69,5140.92,976.77,N               ,P             
300001325,74867AD200E41EDBA5D8B06885ACC052  ,EUR          ,14307.48,12023.1,2284.38,N               ,P             
300001326,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,3510.74,2950.2,560.54,N               ,P             
300001327,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,8979.74,7546,1433.74,N               ,P             
300001328,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,5519.22,4638,881.22,N               ,P             
300001329,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,14102.69,11851,2251.69,N               ,P             
300001330,74867AD200E41EDBA5D8B06885B02052  ,EUR          ,3483.13,2927,556.13,N               ,P             
300001331,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,53780.86,45194,8586.86,N               ,P             
300001332,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,4872.25,4094.33,777.92,N               ,P             
300001333,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,8811.95,7405,1406.95,N               ,P             
300001334,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,5033.7,4230,803.7,N               ,P             
300001335,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,4031.72,3388,643.72,N               ,P             
300001336,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,6282.82,5279.68,1003.14,N               ,P             
300001337,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,12603.29,10591,2012.29,N               ,P             
300001338,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,6178.48,5192,986.48,N               ,P             
300001339,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,7191.17,6043,1148.17,N               ,P             
300001340,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,19331.55,16245,3086.55,N               ,P             
300001341,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,3297.49,2771,526.49,N               ,P             
300001342,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,1463.58,1229.9,233.68,N               ,P             
300001343,74867AD200E41EDBA5D8B06885ABC052  ,EUR          ,7892.07,6631.99,1260.08,N               ,P             
300001344,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,5115.77,4298.97,816.8,N               ,P             
300001345,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,521.22,438,83.22,N               ,P             
300001346,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,3297.49,2771,526.49,N               ,P             
300001347,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,7775.46,6534,1241.46,N               ,P             
300001348,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,5234.8,4398.99,835.81,N               ,P             
300001349,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,24302.18,20422,3880.18,N               ,P             
300001350,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,5007.75,4208.2,799.55,N               ,P             
300001351,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,3653.3,3070,583.3,N               ,P             
300001352,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,4074.08,3423.6,650.48,N               ,P             
300001353,74867AD200E41EDBA5D8B06885AEE052  ,EUR          ,4696.93,3947,749.93,N               ,P             
300001354,74867AD200E41EDBA5D8B06885ABC052  ,EUR          ,8509.64,7150.96,1358.68,N               ,P             
300001355,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,6436.71,5409,1027.71,N               ,P             
300001356,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,2942.87,2473,469.87,N               ,P             
300001357,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,8509.67,7150.98,1358.69,N               ,P             
300001358,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,6053.53,5087,966.53,N               ,P             
300001359,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,1113.84,936,177.84,N               ,P             
300001360,74867AD200E41EDBA5D8B06885AF4052  ,EUR          ,660.4,554.95,105.45,N               ,P             
300001361,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,4676.7,3930,746.7,N               ,P             
300001362,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,7771.81,6530.93,1240.88,N               ,P             
300001363,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,11816.17,9929.55,1886.62,N               ,P             
300001364,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,4523.19,3801,722.19,N               ,P             
300001365,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,9935.31,8349,1586.31,N               ,P             
300001366,74867AD200E41EDBA5D8B06885AC0052  ,EUR          ,3982.93,3347,635.93,N               ,P             
300001367,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,3259.41,2739,520.41,N               ,P             
300001368,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,4249.49,3571,678.49,N               ,P             
300001369,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,7539.84,6336,1203.84,N               ,P             
300001370,74867AD200E41EDBA5D8B06885AC0052  ,EUR          ,11506.11,9669,1837.11,N               ,P             
300001371,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,3752.07,3153,599.07,N               ,P             
300001372,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,549.78,462,87.78,N               ,P             
300001373,74867AD200E41EDBA5D8B06885AC8052  ,EUR          ,2343.94,1969.7,374.24,N               ,P             
300001374,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,6298.57,5292.92,1005.65,N               ,P             
300001375,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,3510.75,2950.2,560.55,N               ,P             
300001376,74867AD200E41EDBA5D8B06885AD4052  ,EUR          ,11738.16,9864,1874.16,N               ,P             
300001377,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,13258.98,11142,2116.98,N               ,P             
300001378,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,16561.23,13917,2644.23,N               ,P             
300001379,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,3422.44,2876,546.44,N               ,P             
300001380,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,8745.31,7349,1396.31,N               ,P             
300001381,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,5961.53,5009.69,951.84,N               ,P             
300001382,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,31419.57,26403,5016.57,N               ,P             
300001383,74867AD200E41EDBA5D8B06885AD4052  ,EUR          ,7450.59,6261,1189.59,N               ,P             
300001384,74867AD200E41EDBA5D8B06885AD4052  ,EUR          ,3803.24,3196,607.24,N               ,P             
300001385,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,7134.01,5994.96,1139.05,N               ,P             
300001386,74867AD200E41EDBA5D8B06885ABC052  ,EUR          ,8212.15,6900.97,1311.18,N               ,P             
300001387,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,3257.03,2737,520.03,N               ,P             
300001388,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,2645.37,2223,422.37,N               ,P             
300001389,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,7022.19,5901,1121.19,N               ,P             
300001390,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,7650.51,6429,1221.51,N               ,P             
300001391,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,3986.25,3349.79,636.46,N               ,P             
300001392,74867AD200E41EDBA5D8B06885ACE052  ,EUR          ,3778.25,3175,603.25,N               ,P             
300001393,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,9599.61,8066.9,1532.71,N               ,P             
300001394,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,9859.15,8285,1574.15,N               ,P             
300001395,74867AD200E41EDBA5D8B06885AC8052  ,EUR          ,7388.11,6208.5,1179.61,N               ,P             
300001396,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,819.91,689,130.91,N               ,P             
300001397,74867AD200E41EDBA5D8B06885AC0052  ,EUR          ,5922.63,4977,945.63,N               ,P             
300001398,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,5696.53,4787,909.53,N               ,P             
300001399,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,9157.05,7695,1462.05,N               ,P             
300001400,74867AD200E41EDBA5D8B06885B02052  ,EUR          ,4934.93,4147,787.93,N               ,P             
300001401,74867AD200E41EDBA5D8B06885B02052  ,EUR          ,4934.93,4147,787.93,N               ,P             
300001402,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,2234.12,1877.4,356.72,N               ,P             
300001403,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,4928.98,4142,786.98,N               ,P             
300001404,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,2646.53,2223.97,422.56,N               ,P             
300001405,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,3527.05,2963.9,563.15,N               ,P             
300001406,74867AD200E41EDBA5D8B06885ABC052  ,EUR          ,3546.16,2979.97,566.19,N               ,P             
300001407,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,6539.05,5495,1044.05,N               ,P             
300001408,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,3340.33,2807,533.33,N               ,P             
300001409,74867AD200E41EDBA5D8B06885ACC052  ,EUR          ,3680.19,3092.6,587.59,N               ,P             
300001410,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,8745.31,7349,1396.31,N               ,P             
300001411,74867AD200E41EDBA5D8B06885B00052  ,EUR          ,828.24,696,132.24,N               ,P             
300001412,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,584.29,491,93.29,N               ,P             
300001413,74867AD200E41EDBA5D8B06885AFE052  ,EUR          ,1765.88,1483.93,281.95,N               ,P             
300001414,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,8246.32,6929.68,1316.64,N               ,P             
300001415,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,2992.86,2515,477.86,N               ,P             
300001416,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,1520.46,1277.7,242.76,N               ,P             
300001417,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,808.84,679.7,129.14,N               ,P             
300001418,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,2203.88,1852,351.88,N               ,P             
300001419,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,7187.6,6040,1147.6,N               ,P             
300001420,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,3001.18,2522,479.18,N               ,P             
300001421,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,3090.42,2596.99,493.43,N               ,P             
300001422,74867AD200E41EDBA5D8B06885AEE052  ,EUR          ,3919.86,3294,625.86,N               ,P             
300001423,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,1397.06,1174,223.06,N               ,P             
300001424,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,20566.77,17283,3283.77,N               ,P             
300001425,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,36505.63,30677,5828.63,N               ,P             
300001426,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,11252.64,9456,1796.64,N               ,P             
300001427,74867AD200E41EDBA5D8B06885ABC052  ,EUR          ,11666.69,9803.94,1862.75,N               ,P             
300001428,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,7936.89,6669.66,1267.23,N               ,P             
